landmarks,label
"0.48444443941116333,0.8765642642974854,3.085615958298149e-07,0.42945539951324463,0.8182567358016968,-0.015123332850635052,0.38493043184280396,0.7200528383255005,-0.020399097353219986,0.35637935996055603,0.6441917419433594,-0.026182124391198158,0.33025193214416504,0.5964629650115967,-0.031724706292152405,0.42079782485961914,0.5760313868522644,-0.004670199938118458,0.4039841890335083,0.4731321334838867,-0.018843434751033783,0.3958186209201813,0.4106399416923523,-0.031588274985551834,0.3903045356273651,0.35920828580856323,-0.041495952755212784,0.46053794026374817,0.5661115050315857,-0.011568902991712093,0.4566092789173126,0.4447935223579407,-0.02312975935637951,0.4554152190685272,0.3717239797115326,-0.03602912276983261,0.4550638198852539,0.30955082178115845,-0.04565431922674179,0.5001445412635803,0.5837468504905701,-0.021930141374468803,0.5028954148292542,0.4676702618598938,-0.038771919906139374,0.5028781294822693,0.398403525352478,-0.05149151012301445,0.501272976398468,0.3356795907020569,-0.060274071991443634,0.5396521091461182,0.6255689859390259,-0.03379976376891136,0.5630534887313843,0.5473366975784302,-0.051401421427726746,0.5760572552680969,0.49372777342796326,-0.05945620685815811,0.5853986144065857,0.44241225719451904,-0.06434690207242966",Waving
"0.4860081076622009,0.8835470676422119,3.015782681359269e-07,0.4330296516418457,0.8275055885314941,-0.013029311783611774,0.3885529041290283,0.7260606288909912,-0.016786977648735046,0.36140260100364685,0.6468543410301208,-0.021261846646666527,0.3349120020866394,0.5998902916908264,-0.02571873925626278,0.4237721860408783,0.5779908895492554,-0.003404848976060748,0.4056157171726227,0.4742225706577301,-0.016545871272683144,0.39861762523651123,0.4113932251930237,-0.028471043333411217,0.39470407366752625,0.3599517047405243,-0.03789542615413666,0.46351346373558044,0.5687053203582764,-0.010970192961394787,0.4608016312122345,0.44604381918907166,-0.021657194942235947,0.4610232710838318,0.37271276116371155,-0.03411974012851715,0.46171724796295166,0.31161677837371826,-0.04342900216579437,0.503038763999939,0.5874772667884827,-0.021721651777625084,0.5065440535545349,0.47155553102493286,-0.0377580001950264,0.50699782371521,0.4018932580947876,-0.0502079576253891,0.5057759881019592,0.33949822187423706,-0.05887871980667114,0.5421243906021118,0.6306333541870117,-0.03377559036016464,0.5644508600234985,0.5512022376060486,-0.050626400858163834,0.5768744945526123,0.497069776058197,-0.05825089290738106,0.5855419039726257,0.4458884298801422,-0.06289371848106384",Waving
"0.49674221873283386,0.8651947975158691,2.790302744415385e-07,0.4412804841995239,0.7994459271430969,-0.01376099232584238,0.400135338306427,0.6985666155815125,-0.018297674134373665,0.3760262429714203,0.6162277460098267,-0.023586759343743324,0.3540290594100952,0.5575960278511047,-0.029095444828271866,0.4468871057033539,0.5702686309814453,-0.005183996632695198,0.43277260661125183,0.4625380039215088,-0.01984243094921112,0.42700549960136414,0.39426738023757935,-0.03228706121444702,0.42457327246665955,0.3370412290096283,-0.04198237881064415,0.48648563027381897,0.562924861907959,-0.012492631562054157,0.4880657196044922,0.4396703839302063,-0.024309411644935608,0.48993557691574097,0.36567530035972595,-0.036961447447538376,0.4922158718109131,0.30201438069343567,-0.0466788075864315,0.5237751603126526,0.580912172794342,-0.02299829199910164,0.5321166515350342,0.46254169940948486,-0.0395677424967289,0.5365645885467529,0.3937320411205292,-0.05141295865178108,0.5386233329772949,0.3326233923435211,-0.0598292239010334,0.5602800846099854,0.6222233772277832,-0.0349113866686821,0.5855997800827026,0.5469102263450623,-0.0521237887442112,0.6002695560455322,0.49476879835128784,-0.05963161960244179,0.610999345779419,0.4461354613304138,-0.0642804279923439",Waving
"0.497866690158844,0.8665922284126282,2.8626521952901385e-07,0.4423246383666992,0.8027260303497314,-0.014665079303085804,0.402548611164093,0.7017989158630371,-0.019401589408516884,0.38010090589523315,0.618614673614502,-0.02460133470594883,0.357729434967041,0.5598499178886414,-0.029996398836374283,0.4500133991241455,0.5733227729797363,-0.006315522361546755,0.4371429979801178,0.46931886672973633,-0.02131485380232334,0.43247997760772705,0.4028538465499878,-0.0341457799077034,0.4311680495738983,0.3460586667060852,-0.044153761118650436,0.48919248580932617,0.5640222430229187,-0.01310579851269722,0.4895978569984436,0.44270575046539307,-0.024786414578557014,0.4918190538883209,0.3690897524356842,-0.03735312446951866,0.4948917627334595,0.3065354526042938,-0.04705410823225975,0.5260055065155029,0.5817205309867859,-0.02316741831600666,0.5327268838882446,0.46425390243530273,-0.03941778093576431,0.5363539457321167,0.39673271775245667,-0.05142882838845253,0.5378773808479309,0.3371371030807495,-0.06008823215961456,0.562335193157196,0.6235325932502747,-0.034719318151474,0.5868852734565735,0.549186646938324,-0.05154494196176529,0.6005594730377197,0.49805450439453125,-0.05928150936961174,0.6102988123893738,0.4506484270095825,-0.0642334520816803",Waving
"0.5018467307090759,0.873188316822052,2.8423013986866863e-07,0.44605231285095215,0.8048850297927856,-0.015171554870903492,0.4071935713291168,0.7032298445701599,-0.020312093198299408,0.385928213596344,0.6180930733680725,-0.025717416778206825,0.3651512861251831,0.5563349723815918,-0.031164297834038734,0.4540145695209503,0.5733165740966797,-0.0063015795312821865,0.44184115529060364,0.4688720703125,-0.0213505607098341,0.4380330741405487,0.40249383449554443,-0.034233249723911285,0.43788546323776245,0.34566497802734375,-0.044186782091856,0.49467864632606506,0.5649374127388,-0.012830630876123905,0.4967132806777954,0.4445762634277344,-0.024122795090079308,0.4995971918106079,0.37208300828933716,-0.036670129746198654,0.5037400722503662,0.3101329207420349,-0.046385373920202255,0.5320174694061279,0.5836629271507263,-0.02265920490026474,0.5402489304542542,0.4683382511138916,-0.03851073980331421,0.5444037318229675,0.4004923105239868,-0.050659310072660446,0.5468631982803345,0.3412458002567291,-0.05947910249233246,0.5684382915496826,0.6269725561141968,-0.034024856984615326,0.5933329463005066,0.553560733795166,-0.05089608579874039,0.6068169474601746,0.5020448565483093,-0.05881838873028755,0.6165943145751953,0.454247385263443,-0.0637846291065216",Waving
"0.5014805197715759,0.8679283261299133,3.4827846207008406e-07,0.44831711053848267,0.796562135219574,-0.01669202372431755,0.4134818911552429,0.6866434812545776,-0.02182707190513611,0.39444500207901,0.5992976427078247,-0.02693634107708931,0.3724914491176605,0.5405187606811523,-0.03175033628940582,0.4656456410884857,0.5676872730255127,-0.006841797381639481,0.45919373631477356,0.4563613533973694,-0.020977046340703964,0.4580376446247101,0.38723668456077576,-0.03344852849841118,0.4591875374317169,0.328235000371933,-0.04305284842848778,0.5047789216041565,0.5656559467315674,-0.011938494630157948,0.5120156407356262,0.44331151247024536,-0.023526720702648163,0.5171130299568176,0.3665067255496979,-0.03584098070859909,0.5220009088516235,0.30156606435775757,-0.04510629549622536,0.5402584671974182,0.5877907276153564,-0.02050020545721054,0.5530847907066345,0.47489726543426514,-0.03549714758992195,0.5588141679763794,0.4052356481552124,-0.04609699174761772,0.5622930526733398,0.3431326746940613,-0.05355823040008545,0.5731230974197388,0.6321406960487366,-0.030979901552200317,0.5996952056884766,0.5570396780967712,-0.04542728513479233,0.6142933964729309,0.5042909979820251,-0.05152849480509758,0.6254600286483765,0.4548255205154419,-0.055342890322208405",Waving
"0.4985549747943878,0.8602797985076904,3.0510472015521373e-07,0.4486023187637329,0.7856293320655823,-0.012699793092906475,0.4150681793689728,0.673608124256134,-0.01534443348646164,0.39670613408088684,0.5891154408454895,-0.018462222069501877,0.375149667263031,0.5338559746742249,-0.02140972390770912,0.4681463837623596,0.5565985441207886,-0.001992829144001007,0.46466919779777527,0.4479370713233948,-0.013835376128554344,0.46574199199676514,0.37991803884506226,-0.02493513934314251,0.46859097480773926,0.324434757232666,-0.03369506075978279,0.5064420700073242,0.5577680468559265,-0.008268315345048904,0.5156781673431396,0.4385942220687866,-0.017792891710996628,0.5228726267814636,0.3652632236480713,-0.028823239728808403,0.5292448997497559,0.30470260977745056,-0.03716810420155525,0.5412054061889648,0.5814875364303589,-0.017755819484591484,0.5550509095191956,0.47080498933792114,-0.031115122139453888,0.5622418522834778,0.4028822183609009,-0.041369300335645676,0.5671602487564087,0.34246671199798584,-0.04877057299017906,0.5729940533638,0.6263091564178467,-0.02881086803972721,0.5993072986602783,0.5536689162254333,-0.042555905878543854,0.6145647168159485,0.5029110908508301,-0.04879584163427353,0.6267654299736023,0.4554990828037262,-0.05280090868473053",Waving
"0.4971173405647278,0.8677273988723755,3.292197732207569e-07,0.4435710310935974,0.7944033145904541,-0.014648087322711945,0.40745705366134644,0.6809148788452148,-0.019209209829568863,0.38900983333587646,0.5941733717918396,-0.02339918166399002,0.3705889880657196,0.5347408652305603,-0.027568969875574112,0.4642278254032135,0.5667113065719604,-0.00822986476123333,0.4622460603713989,0.4543367922306061,-0.022230131551623344,0.4652422368526459,0.38639140129089355,-0.03430989384651184,0.47046568989753723,0.3319942057132721,-0.043341994285583496,0.50505131483078,0.5689980387687683,-0.013628113083541393,0.5180259943008423,0.4478875994682312,-0.02449912391602993,0.5276965498924255,0.3757338523864746,-0.03516285866498947,0.5363641977310181,0.31751102209091187,-0.04331761971116066,0.5415513515472412,0.5934101343154907,-0.022247394546866417,0.5582869052886963,0.47880375385284424,-0.0362178310751915,0.5653262734413147,0.4119287431240082,-0.04549111798405647,0.5700243711471558,0.35478928685188293,-0.05237322300672531,0.5750871896743774,0.6384155750274658,-0.032394617795944214,0.6024845838546753,0.5627262592315674,-0.046217646449804306,0.6178010702133179,0.5133802890777588,-0.05150288715958595,0.6293652653694153,0.4679935574531555,-0.05492734909057617",Waving
"0.4802919328212738,0.8921828866004944,3.178231224865158e-07,0.4252437651157379,0.8328558206558228,-0.017591098323464394,0.3798982501029968,0.7405531406402588,-0.027248196303844452,0.34964197874069214,0.6696232557296753,-0.03717784211039543,0.3276245892047882,0.6059548854827881,-0.04676687717437744,0.41497939825057983,0.5932194590568542,-0.009577430784702301,0.39430949091911316,0.4844987690448761,-0.027958763763308525,0.38311567902565,0.41898903250694275,-0.04359767213463783,0.3757077157497406,0.3628726005554199,-0.05522169545292854,0.4534640610218048,0.5847548246383667,-0.016389012336730957,0.44649016857147217,0.4617360830307007,-0.032221585512161255,0.4414251446723938,0.38910889625549316,-0.04691528528928757,0.4373887777328491,0.32844680547714233,-0.057384420186281204,0.4922206401824951,0.6020260453224182,-0.026910964399576187,0.4890598952770233,0.48342353105545044,-0.04515879228711128,0.48301050066947937,0.41513246297836304,-0.05626830831170082,0.47603559494018555,0.3539081811904907,-0.0638851597905159,0.532153308391571,0.6426907181739807,-0.039224691689014435,0.5483506321907043,0.5589561462402344,-0.05646207928657532,0.5550408959388733,0.5034817457199097,-0.0627731904387474,0.5577408671379089,0.4510459303855896,-0.06638377159833908",Waving
"0.5285283327102661,1.0906710624694824,4.680825611558248e-07,0.6030623316764832,0.9874743223190308,0.010792157612740993,0.6565369963645935,0.8693241477012634,-0.002640691353008151,0.7027168273925781,0.7539567351341248,-0.015847716480493546,0.7510037422180176,0.7029361128807068,-0.022967956960201263,0.6151270866394043,0.7967059016227722,-0.06300301104784012,0.5937797427177429,0.6340503096580505,-0.06695588678121567,0.5884816646575928,0.6789451241493225,-0.048109110444784164,0.5926897525787354,0.7503788471221924,-0.03215613588690758,0.5582520961761475,0.8059375286102295,-0.07545845955610275,0.5439343452453613,0.5969612002372742,-0.10243842750787735,0.5312740802764893,0.4587238132953644,-0.1058766171336174,0.5201512575149536,0.36579185724258423,-0.10829365253448486,0.49646928906440735,0.8304571509361267,-0.07728257775306702,0.5035402178764343,0.6780812740325928,-0.08258138597011566,0.5119224190711975,0.7258583903312683,-0.04839952662587166,0.5132984519004822,0.7815251350402832,-0.024068860337138176,0.4471761882305145,0.8692453503608704,-0.07748708128929138,0.4626249670982361,0.7487437725067139,-0.06340228021144867,0.47295212745666504,0.7932870984077454,-0.02481338568031788,0.47233182191848755,0.8426731824874878,0.0032111103646457195",Middle Finger
"0.5138992071151733,1.1229699850082397,4.5523563585447846e-07,0.5812533497810364,1.0264830589294434,-0.002373651135712862,0.6342567801475525,0.8901059627532959,-0.02108701318502426,0.6823856830596924,0.7764945030212402,-0.03982378542423248,0.7298203706741333,0.7228378653526306,-0.05398688465356827,0.5978362560272217,0.8254621624946594,-0.060604844242334366,0.5740301609039307,0.6495288014411926,-0.08316193521022797,0.5664727091789246,0.7085757851600647,-0.08594472706317902,0.5676088333129883,0.7901408076286316,-0.08111665397882462,0.539153516292572,0.8368852734565735,-0.07076528668403625,0.5249654054641724,0.6202106475830078,-0.0937114953994751,0.5144699215888977,0.4849725663661957,-0.09826549142599106,0.5054376125335693,0.38566353917121887,-0.10205934196710587,0.4768592417240143,0.8639405965805054,-0.07591237127780914,0.48557716608047485,0.7087193727493286,-0.08584391325712204,0.4925537407398224,0.7526713013648987,-0.06001907214522362,0.49292120337486267,0.8092561364173889,-0.04012337327003479,0.4251255989074707,0.9007665514945984,-0.08111092448234558,0.44170132279396057,0.7750110626220703,-0.07207867503166199,0.450967937707901,0.8154933452606201,-0.03741396963596344,0.45103007555007935,0.8676491975784302,-0.011709529906511307",Middle Finger
"0.49465763568878174,1.0785162448883057,4.3132405380674754e-07,0.564828097820282,0.9907044768333435,-0.0011025506537407637,0.6190610527992249,0.865192711353302,-0.01879526674747467,0.6645196676254272,0.755924642086029,-0.036716826260089874,0.7101765275001526,0.7041471004486084,-0.0503956563770771,0.5847204327583313,0.8006183505058289,-0.0591544508934021,0.5634378790855408,0.6335068345069885,-0.08155036717653275,0.5551436543464661,0.684718906879425,-0.08378631621599197,0.5553849339485168,0.7667580842971802,-0.07865474373102188,0.5280568599700928,0.8077685832977295,-0.07047178596258163,0.5179338455200195,0.5989400744438171,-0.09394397586584091,0.5107682347297668,0.46085211634635925,-0.10062109678983688,0.5050919651985168,0.36509647965431213,-0.10634559392929077,0.4665062725543976,0.8302443027496338,-0.07646475732326508,0.4760168492794037,0.680882453918457,-0.08646389096975327,0.4824487268924713,0.7229289412498474,-0.06129958853125572,0.4838293790817261,0.776817262172699,-0.042582929134368896,0.41518884897232056,0.8640218377113342,-0.08237703889608383,0.431551456451416,0.7455573678016663,-0.0753060057759285,0.4400497376918793,0.7867401242256165,-0.042365893721580505,0.4393654465675354,0.8345531225204468,-0.017921684309840202",Middle Finger
"0.48923322558403015,1.0462675094604492,4.21919253312808e-07,0.5655243992805481,0.9580200910568237,0.0031665004789829254,0.6213477849960327,0.8437649607658386,-0.012583926320075989,0.6675217747688293,0.7392467260360718,-0.028473351150751114,0.7140008211135864,0.6931016445159912,-0.03987176716327667,0.5888527631759644,0.7786699533462524,-0.05663130059838295,0.571857750415802,0.6283000707626343,-0.07261047512292862,0.5628399848937988,0.6745615005493164,-0.06994549930095673,0.559975266456604,0.7510247230529785,-0.06314586848020554,0.5328410267829895,0.7806462049484253,-0.06781379133462906,0.5270007252693176,0.5845742225646973,-0.09141509979963303,0.5213488936424255,0.4493037760257721,-0.09950465708971024,0.5166376233100891,0.3615894913673401,-0.10647394508123398,0.4728519916534424,0.7987059950828552,-0.07186853885650635,0.4872479736804962,0.6673621535301208,-0.07720635086297989,0.4915042519569397,0.709836483001709,-0.04972738400101662,0.49027347564697266,0.7629545331001282,-0.030596012249588966,0.42440468072891235,0.8282732963562012,-0.07573749870061874,0.44283950328826904,0.7259071469306946,-0.06359115988016129,0.45100149512290955,0.7679206132888794,-0.029178904369473457,0.4492686986923218,0.8127763867378235,-0.004545215982943773",Middle Finger
"0.4936220347881317,1.023969292640686,3.773345440549747e-07,0.5635056495666504,0.9453291893005371,-0.0013159812660887837,0.6200310587882996,0.8263354301452637,-0.017539408057928085,0.666259229183197,0.7241945266723633,-0.03374047949910164,0.7121357917785645,0.679746687412262,-0.04670611396431923,0.5884673595428467,0.7684664130210876,-0.05548132583498955,0.5711015462875366,0.6118907928466797,-0.07544127851724625,0.5611262917518616,0.6582350134849548,-0.0780140608549118,0.5588903427124023,0.7354974746704102,-0.0740155428647995,0.5338832139968872,0.7736682891845703,-0.06624355912208557,0.5307620167732239,0.5702109336853027,-0.08587922900915146,0.5270145535469055,0.4385482966899872,-0.09182635694742203,0.5226212739944458,0.3512036204338074,-0.09786000102758408,0.4756045341491699,0.7905231714248657,-0.07210426777601242,0.48996874690055847,0.6454347968101501,-0.08100569993257523,0.4941183924674988,0.689716637134552,-0.05795866250991821,0.49342089891433716,0.7433186769485474,-0.04115036502480507,0.42599931359291077,0.8162572979927063,-0.07783640176057816,0.4471912384033203,0.6984419226646423,-0.0721578374505043,0.45415106415748596,0.7418336272239685,-0.04146961867809296,0.4512690007686615,0.7889155149459839,-0.018880274146795273",Middle Finger
"0.5031536221504211,1.0069338083267212,3.879814016727323e-07,0.571620523929596,0.9234594106674194,0.0057470244355499744,0.6260519623756409,0.81122887134552,-0.00827846396714449,0.6730053424835205,0.7143638134002686,-0.0238382276147604,0.7182102203369141,0.675701916217804,-0.03604897856712341,0.5972340703010559,0.7489652037620544,-0.04782121628522873,0.5840684175491333,0.60065758228302,-0.06798020750284195,0.5718125700950623,0.6393382549285889,-0.07226965576410294,0.5660858750343323,0.7102266550064087,-0.06968524307012558,0.5443323254585266,0.7484577298164368,-0.060911308974027634,0.5433757901191711,0.5547490119934082,-0.0824376568198204,0.5405231714248657,0.4247637093067169,-0.08987195044755936,0.5377751588821411,0.34348413348197937,-0.09653431922197342,0.4867423176765442,0.7602792978286743,-0.0684252679347992,0.5020089149475098,0.6227253675460815,-0.07320951670408249,0.5076528191566467,0.658372163772583,-0.047521643340587616,0.5067102313041687,0.7091173529624939,-0.02969486452639103,0.43840929865837097,0.7823635339736938,-0.07592098414897919,0.45945262908935547,0.6695335507392883,-0.06365320086479187,0.46828800439834595,0.707107424736023,-0.030429638922214508,0.46535295248031616,0.7514591217041016,-0.00679175416007638",Middle Finger
"0.5141302347183228,0.971329927444458,3.4884962474279746e-07,0.58017498254776,0.8895496129989624,0.006451231427490711,0.6349315643310547,0.7860465049743652,-0.00686264643445611,0.6792203187942505,0.6964117288589478,-0.022087479010224342,0.7206780314445496,0.6560245752334595,-0.0348111055791378,0.6057188510894775,0.7216644287109375,-0.04234977439045906,0.5894841551780701,0.5838707685470581,-0.062059707939624786,0.5756181478500366,0.6211955547332764,-0.06807467341423035,0.5704331994056702,0.6887021660804749,-0.06672961264848709,0.5544158220291138,0.7229537963867188,-0.05539866164326668,0.5521320700645447,0.5430593490600586,-0.07513432949781418,0.54976487159729,0.42068517208099365,-0.08233185112476349,0.5487062931060791,0.3406951427459717,-0.08884544670581818,0.49980223178863525,0.7367066740989685,-0.06330876052379608,0.5119733214378357,0.6102981567382812,-0.06880228221416473,0.5153898596763611,0.6431621313095093,-0.045989107340574265,0.51460862159729,0.6913965940475464,-0.029902327805757523,0.4525529444217682,0.7607104182243347,-0.0709291473031044,0.469573050737381,0.652446448802948,-0.05983291193842888,0.4770328402519226,0.688218355178833,-0.028067048639059067,0.4754023253917694,0.7324442863464355,-0.005299622192978859",Middle Finger
"0.5174864530563354,0.9575701951980591,3.5268564602120023e-07,0.5814318060874939,0.8760718107223511,0.007028015796095133,0.6329876780509949,0.7750652432441711,-0.004770108498632908,0.6759288311004639,0.6847972273826599,-0.018535131588578224,0.7159507870674133,0.6436334848403931,-0.02957378886640072,0.605131208896637,0.7054606676101685,-0.038343559950590134,0.5888200998306274,0.5759750008583069,-0.05361893028020859,0.5768953561782837,0.6157918572425842,-0.055502090603113174,0.5727614164352417,0.6824311017990112,-0.05199867859482765,0.5557275414466858,0.7045182585716248,-0.05101696029305458,0.552348256111145,0.5332472324371338,-0.0686894878745079,0.5478252172470093,0.4151972234249115,-0.0757836103439331,0.5451341867446899,0.33906909823417664,-0.08226071298122406,0.5016493201255798,0.7185797095298767,-0.058257244527339935,0.5112619996070862,0.6027437448501587,-0.06308402866125107,0.5128671526908875,0.6418535709381104,-0.041249461472034454,0.5116243362426758,0.6919899582862854,-0.025955241173505783,0.45495110750198364,0.7448331713676453,-0.06503012776374817,0.4712352156639099,0.6506758332252502,-0.05546095594763756,0.4769590497016907,0.6932293772697449,-0.0256185419857502,0.47473418712615967,0.7372567653656006,-0.003981061279773712",Middle Finger
"0.5172669291496277,0.9392549991607666,3.739127976132295e-07,0.5800766944885254,0.8488695621490479,0.015212033875286579,0.6266299486160278,0.7549178004264832,0.0065153962932527065,0.6664549708366394,0.6620320677757263,-0.004607715643942356,0.7031151056289673,0.6184402704238892,-0.011787574738264084,0.5991707444190979,0.6828920841217041,-0.03582629933953285,0.584800660610199,0.5537718534469604,-0.046226292848587036,0.5750308036804199,0.5928499102592468,-0.041415225714445114,0.5715304017066956,0.6589958667755127,-0.03365655615925789,0.5501378774642944,0.6804791688919067,-0.04974780231714249,0.5469531416893005,0.5135944485664368,-0.07144064456224442,0.5404849648475647,0.39783763885498047,-0.07861246913671494,0.5363028645515442,0.3267088234424591,-0.08354021608829498,0.49692878127098083,0.694766104221344,-0.055934131145477295,0.5070582628250122,0.5869287848472595,-0.057426586747169495,0.5101461410522461,0.6199792623519897,-0.030790699645876884,0.5090940594673157,0.6655957698822021,-0.012214860878884792,0.452375590801239,0.7234231233596802,-0.061111900955438614,0.46764397621154785,0.636235237121582,-0.04521213471889496,0.47446122765541077,0.6756321787834167,-0.01160148624330759,0.47194692492485046,0.7169435620307922,0.012576786801218987",Middle Finger
"0.5303536653518677,0.9181967377662659,3.7437681044139026e-07,0.5912477970123291,0.821556568145752,0.01810898445546627,0.6350775361061096,0.7314666509628296,0.010689650662243366,0.6725814938545227,0.638623058795929,-2.1740477677667513e-05,0.7078168392181396,0.5923115015029907,-0.006776051130145788,0.608130693435669,0.6583206057548523,-0.028365440666675568,0.5913054943084717,0.5395686030387878,-0.036434076726436615,0.5813814401626587,0.5742618441581726,-0.03122258558869362,0.580580472946167,0.6341439485549927,-0.024322915822267532,0.5609263181686401,0.6581741571426392,-0.04325743764638901,0.5540693998336792,0.49893873929977417,-0.06511575728654861,0.5461691617965698,0.3859306871891022,-0.07354821264743805,0.5427271723747253,0.3166501522064209,-0.0797189399600029,0.5088849663734436,0.6765732169151306,-0.050269681960344315,0.5145555734634399,0.5661919116973877,-0.051032159477472305,0.5184812545776367,0.5981588959693909,-0.023659605532884598,0.5197716355323792,0.6420562863349915,-0.004748919513076544,0.4660525321960449,0.7096781730651855,-0.056120119988918304,0.4759660065174103,0.6147788763046265,-0.038831472396850586,0.48553597927093506,0.649664044380188,-0.004638337995857,0.4864242672920227,0.6885861158370972,0.0197192020714283",Middle Finger
"0.5401198863983154,0.8896000385284424,3.4900125456260866e-07,0.6001787185668945,0.7991899251937866,0.014028368517756462,0.6419286131858826,0.7080917954444885,0.006758230738341808,0.6772340536117554,0.6151645183563232,-0.002548447111621499,0.7112283110618591,0.5701090097427368,-0.008073979988694191,0.6146266460418701,0.6384413838386536,-0.03209719806909561,0.5983197689056396,0.5248194932937622,-0.03678913041949272,0.5900246500968933,0.5577775239944458,-0.02816220559179783,0.5897893905639648,0.6146822571754456,-0.019628183916211128,0.5682200789451599,0.6368817687034607,-0.04457136243581772,0.5603844523429871,0.48321035504341125,-0.06249985471367836,0.5511160492897034,0.37519219517707825,-0.0685574933886528,0.5454318523406982,0.30791446566581726,-0.07362908869981766,0.5170688629150391,0.6546342968940735,-0.049385685473680496,0.5204842686653137,0.5525078773498535,-0.05033266916871071,0.525256872177124,0.5869701504707336,-0.02572215348482132,0.5268783569335938,0.6320520639419556,-0.008821931667625904,0.47478845715522766,0.6878631114959717,-0.05298944562673569,0.48325854539871216,0.5990261435508728,-0.038736071437597275,0.49288201332092285,0.6344624757766724,-0.0077529591508209705,0.4940970242023468,0.6738055348396301,0.01439004298299551",Middle Finger
"0.5261250138282776,0.8577559590339661,3.0893750135874143e-07,0.5818923115730286,0.7813283205032349,0.0034451736137270927,0.6237202286720276,0.6817545294761658,-0.007587526459246874,0.6570861339569092,0.5885480046272278,-0.019850945100188255,0.692084014415741,0.5429051518440247,-0.02995019219815731,0.5937741994857788,0.620720386505127,-0.03961406275629997,0.5767433047294617,0.5070631504058838,-0.058453790843486786,0.5703722834587097,0.5467939972877502,-0.06301340460777283,0.568817675113678,0.6063843369483948,-0.0609380379319191,0.5488810539245605,0.623824417591095,-0.049964576959609985,0.5452756285667419,0.47135481238365173,-0.06835700571537018,0.5382564663887024,0.36930209398269653,-0.07566045224666595,0.5315321683883667,0.30040472745895386,-0.08142556995153427,0.5014986395835876,0.640815019607544,-0.05593977868556976,0.5041697025299072,0.5396380424499512,-0.06473379582166672,0.5107190012931824,0.5757009983062744,-0.04864627867937088,0.5152469873428345,0.6202810406684875,-0.03597834333777428,0.46026918292045593,0.6704074740409851,-0.0615081824362278,0.47097480297088623,0.5972144603729248,-0.057779133319854736,0.47959789633750916,0.6335124969482422,-0.03497016802430153,0.48149365186691284,0.6716848611831665,-0.017231902107596397",Middle Finger
"0.5180963277816772,0.8437416553497314,3.433376889461215e-07,0.5771399140357971,0.7666620016098022,0.006459666881710291,0.6178679466247559,0.6746054291725159,-0.0022779330611228943,0.6510093212127686,0.5811996459960938,-0.012104867957532406,0.6836057305335999,0.5322831869125366,-0.01864243671298027,0.5919605493545532,0.6067889332771301,-0.030968939885497093,0.5753044486045837,0.4942696690559387,-0.041336655616760254,0.5667276978492737,0.5331898927688599,-0.03947318717837334,0.565621554851532,0.5899132490158081,-0.034463055431842804,0.5469017028808594,0.6016244888305664,-0.040166713297367096,0.5383800268173218,0.45105689764022827,-0.0556720495223999,0.5306476354598999,0.3520604968070984,-0.06321839243173599,0.5273095369338989,0.2859117090702057,-0.06944540143013,0.49842360615730286,0.6155802011489868,-0.04375895485281944,0.5005649924278259,0.5234096646308899,-0.047269243746995926,0.5049141645431519,0.5577263236045837,-0.03009655885398388,0.508034348487854,0.601639449596405,-0.01789429970085621,0.4577699303627014,0.643913984298706,-0.046685174107551575,0.46538233757019043,0.5813806056976318,-0.0381002239882946,0.47347211837768555,0.6182100176811218,-0.014386516064405441,0.4758034348487854,0.6542136669158936,0.0032672849483788013",Middle Finger
"0.5025732517242432,0.8290425539016724,3.13858066647299e-07,0.5599292516708374,0.7584274411201477,0.002251730067655444,0.6002286672592163,0.6660442352294922,-0.006893300451338291,0.6359447240829468,0.5840845704078674,-0.017857512459158897,0.673696756362915,0.5532928705215454,-0.027111707255244255,0.5772131085395813,0.598431408405304,-0.029213396832346916,0.5636929273605347,0.49347156286239624,-0.04443606734275818,0.5521385073661804,0.5257599353790283,-0.050219327211380005,0.5485361218452454,0.5729907155036926,-0.05022135376930237,0.5327110886573792,0.5959891080856323,-0.037971675395965576,0.5335601568222046,0.4503382444381714,-0.05172452703118324,0.5294004082679749,0.3490142524242401,-0.05938708037137985,0.527378261089325,0.28222811222076416,-0.06577655673027039,0.4860529899597168,0.6097676753997803,-0.043305154889822006,0.49475064873695374,0.5179122090339661,-0.048379138112068176,0.4977934956550598,0.5547625422477722,-0.03489997610449791,0.4997682571411133,0.6003132462501526,-0.024559035897254944,0.4464761018753052,0.6349334716796875,-0.048701319843530655,0.46036458015441895,0.5705110430717468,-0.04260244965553284,0.4662049412727356,0.607273519039154,-0.021889418363571167,0.46621543169021606,0.6433316469192505,-0.006245097611099482",Middle Finger
